gene,chr,start,end,gene_biotype,coding_strand,length,genomic_position
Mllt1,17,56892611,56935415,protein_coding,-1,42804,chr17_56892611_56935415
Acer1,17,56953490,56982126,protein_coding,-1,28636,chr17_56953490_56982126
Clpp,17,56990305,56996188,protein_coding,1,5883,chr17_56990305_56996188
Alkbh7,17,56997339,56999322,protein_coding,1,1983,chr17_56997339_56999322
Pspn,17,56999457,57000018,protein_coding,-1,561,chr17_56999457_57000018
Gtf2f1,17,57003405,57011288,protein_coding,-1,7883,chr17_57003405_57011288
Gm17949,17,57011469,57021113,protein_coding,1,9644,chr17_57011469_57021113
Khsrp,17,57021051,57031522,protein_coding,-1,10471,chr17_57021051_57031522
Slc25a41,17,57032773,57041654,protein_coding,-1,8881,chr17_57032773_57041654
Gm17168,17,57041775,57047143,antisense,1,5368,chr17_57041775_57047143
Slc25a23,17,57043711,57059863,protein_coding,-1,16152,chr17_57043711_57059863
Crb3,17,57059105,57065918,protein_coding,1,6813,chr17_57059105_57065918
Dennd1c,17,57065905,57078514,protein_coding,-1,12609,chr17_57065905_57078514
Tubb4a,17,57080066,57087782,protein_coding,-1,7716,chr17_57080066_57087782
Gm11110,17,57091370,57105942,lincRNA,-1,14572,chr17_57091370_57105942
Tnfsf9,17,57105325,57107757,protein_coding,1,2432,chr17_57105325_57107757
Cd70,17,57145997,57149777,protein_coding,-1,3780,chr17_57145997_57149777
C3,17,57203970,57228136,protein_coding,-1,24166,chr17_57203970_57228136
Gpr108,17,57234635,57248446,protein_coding,-1,13811,chr17_57234635_57248446
Trip10,17,57249455,57263665,protein_coding,1,14210,chr17_57249455_57263665
Vav1,17,57279100,57328031,protein_coding,1,48931,chr17_57279100_57328031
Adgre1,17,57358691,57483527,protein_coding,1,124836,chr17_57358691_57483527
Vmn2r120,17,57506453,57545505,protein_coding,-1,39052,chr17_57506453_57545505
Cntnap5c,17,57769570,58410355,protein_coding,1,640785,chr17_57769570_58410355
Rpl7a-ps5,17,57838430,57839221,processed_pseudogene,-1,791,chr17_57838430_57839221
Pdzph1,17,58878808,58991375,protein_coding,-1,112567,chr17_58878808_58991375
Nudt12os,17,58996251,59024981,antisense,1,28730,chr17_58996251_59024981
Nudt12,17,58999618,59013372,protein_coding,-1,13754,chr17_58999618_59013372
Gm29051,17,60001418,60130875,lincRNA,-1,129457,chr17_60001418_60130875
Efna5,17,62604184,62881317,protein_coding,-1,277133,chr17_62604184_62881317
Fbxl17,17,63057452,63500017,protein_coding,-1,442565,chr17_63057452_63500017
Fer,17,63863062,64139496,protein_coding,1,276434,chr17_63863062_64139496
Pja2,17,64281005,64331916,protein_coding,-1,50911,chr17_64281005_64331916
AU016765,17,64514081,64555660,lincRNA,-1,41579,chr17_64514081_64555660
Man2a1,17,64600736,64755110,protein_coding,1,154374,chr17_64600736_64755110
Gm17133,17,64748850,64754096,antisense,-1,5246,chr17_64748850_64754096
4930583I09Rik,17,64832523,64836071,protein_coding,-1,3548,chr17_64832523_64836071
Tmem232,17,65255999,65540782,protein_coding,-1,284783,chr17_65255999_65540782
Vapa,17,65578327,65613555,protein_coding,-1,35228,chr17_65578327_65613555
Txndc2,17,65637507,65642168,protein_coding,-1,4661,chr17_65637507_65642168
Rab31,17,65651729,65772752,protein_coding,-1,121023,chr17_65651729_65772752
Ppp4r1,17,65782573,65841926,protein_coding,1,59353,chr17_65782573_65841926
Ralbp1,17,65848418,65885798,protein_coding,-1,37380,chr17_65848418_65885798
Twsg1,17,65921972,65951226,protein_coding,-1,29254,chr17_65921972_65951226
Ankrd12,17,65965698,66077089,protein_coding,-1,111391,chr17_65965698_66077089
Ndufv2,17,66078638,66101559,protein_coding,-1,22921,chr17_66078638_66101559
Washc1,17,66111545,66120503,protein_coding,1,8958,chr17_66111545_66120503
Ddx11,17,66123520,66152174,protein_coding,1,28654,chr17_66123520_66152174
Mtcl1,17,66336982,66449750,protein_coding,-1,112768,chr17_66336982_66449750
Rab12,17,66494512,66519729,protein_coding,-1,25217,chr17_66494512_66519729
Themis3,17,66554505,66594621,protein_coding,-1,40116,chr17_66554505_66594621
Ptprm,17,66666947,67354457,protein_coding,-1,687510,chr17_66666947_67354457
1700016K05Rik,17,66714454,66720485,antisense,1,6031,chr17_66714454_66720485
Gm47471,17,66738754,66746047,antisense,1,7293,chr17_66738754_66746047
Gm9984,17,67010485,67019394,antisense,1,8909,chr17_67010485_67019394
Lama1,17,67697259,67822647,protein_coding,1,125388,chr17_67697259_67822647
Arhgap28,17,67842713,68004120,protein_coding,-1,161407,chr17_67842713_68004120
L3mbtl4,17,68273797,68780086,protein_coding,1,506289,chr17_68273797_68780086
Tmem200c,17,68826623,68843139,protein_coding,1,16516,chr17_68826623_68843139
Epb41l3,17,69075683,69289989,protein_coding,1,214306,chr17_69075683_69289989
2410021H03Rik,17,69275362,69277208,antisense,-1,1846,chr17_69275362_69277208
Zbtb14,17,69383050,69391199,protein_coding,1,8149,chr17_69383050_69391199
A930029G22Rik,17,69416660,69439304,lincRNA,-1,22644,chr17_69416660_69439304
C030034I22Rik,17,69417402,69421632,lincRNA,1,4230,chr17_69417402_69421632
Akain1,17,69439326,69489233,protein_coding,1,49907,chr17_69439326_69489233
Dlgap1,17,69969073,70821413,protein_coding,1,852340,chr17_69969073_70821413
5031415H12Rik,17,70745329,70755582,antisense,-1,10253,chr17_70745329_70755582
Gm20703,17,70834664,70836044,lincRNA,1,1380,chr17_70834664_70836044
Tgif1,17,70844205,70853546,protein_coding,-1,9341,chr17_70844205_70853546
Gm26510,17,70874349,70924996,lincRNA,-1,50647,chr17_70874349_70924996
Myl12b,17,70973133,70990890,protein_coding,-1,17757,chr17_70973133_70990890
Myl12a,17,70993656,71002878,protein_coding,-1,9222,chr17_70993656_71002878
Emilin2,17,71252172,71311978,protein_coding,-1,59806,chr17_71252172_71311978
Smchd1,17,71344489,71475343,protein_coding,-1,130854,chr17_71344489_71475343
Ndc80,17,71496100,71526857,protein_coding,-1,30757,chr17_71496100_71526857
Spdya,17,71552061,71589533,protein_coding,1,37472,chr17_71552061_71589533
Wdr43,17,71615895,71659031,protein_coding,1,43136,chr17_71615895_71659031
Togaram2,17,71673261,71729669,protein_coding,1,56408,chr17_71673261_71729669
Clip4,17,71768473,71864273,protein_coding,1,95800,chr17_71768473_71864273
Alk,17,71868972,72604627,protein_coding,-1,735655,chr17_71868972_72604627
Ypel5,17,72836453,72851195,protein_coding,1,14742,chr17_72836453_72851195
Lbh,17,72918305,72941947,protein_coding,1,23642,chr17_72918305_72941947
Lclat1,17,73107985,73243368,protein_coding,1,135383,chr17_73107985_73243368
Capn13,17,73306464,73400866,protein_coding,-1,94402,chr17_73306464_73400866
Galnt14,17,73493228,73710453,protein_coding,-1,217225,chr17_73493228_73710453
Ehd3,17,73804134,73832094,protein_coding,1,27960,chr17_73804134_73832094
Xdh,17,73883895,73950196,protein_coding,-1,66301,chr17_73883895_73950196
Srd5a2,17,74016955,74047916,protein_coding,-1,30961,chr17_74016955_74047916
Memo1,17,74199036,74295521,protein_coding,-1,96485,chr17_74199036_74295521
Dpy30,17,74299474,74323944,protein_coding,-1,24470,chr17_74299474_74323944
Spast,17,74338987,74391115,protein_coding,1,52128,chr17_74338987_74391115
Slc30a6,17,74395608,74424221,protein_coding,1,28613,chr17_74395608_74424221
Nlrc4,17,74425438,74459142,protein_coding,-1,33704,chr17_74425438_74459142
Yipf4,17,74489493,74500277,protein_coding,1,10784,chr17_74489493_74500277
Birc6,17,74528295,74703356,protein_coding,1,175061,chr17_74528295_74703356
Gm26749,17,74575381,74617119,antisense,-1,41738,chr17_74575381_74617119
Ttc27,17,74717732,74863570,protein_coding,1,145838,chr17_74717732_74863570
Ltbp1,17,75005568,75392512,protein_coding,1,386944,chr17_75005568_75392512
Rasgrp3,17,75435896,75529054,protein_coding,1,93158,chr17_75435896_75529054
Fam98a,17,75537086,75551946,protein_coding,-1,14860,chr17_75537086_75551946
Crim1,17,78200248,78376592,protein_coding,1,176344,chr17_78200248_78376592
Fez2,17,78369212,78418152,protein_coding,-1,48940,chr17_78369212_78418152
Vit,17,78508064,78627408,protein_coding,1,119344,chr17_78508064_78627408
Strn,17,78649913,78737196,protein_coding,-1,87283,chr17_78649913_78737196
Heatr5b,17,78752898,78835364,protein_coding,-1,82466,chr17_78752898_78835364
Gpatch11,17,78835567,78848308,protein_coding,1,12741,chr17_78835567_78848308
Eif2ak2,17,78852564,78882573,protein_coding,-1,30009,chr17_78852564_78882573
Sult6b1,17,78883938,78906992,protein_coding,-1,23054,chr17_78883938_78906992
Cebpzos,17,78916500,78920306,protein_coding,1,3806,chr17_78916500_78920306
Cebpz,17,78919006,78937066,protein_coding,-1,18060,chr17_78919006_78937066
Ndufaf7,17,78937136,78948052,protein_coding,1,10916,chr17_78937136_78948052
Prkd3,17,78949405,79020816,protein_coding,-1,71411,chr17_78949405_79020816
Qpct,17,79051906,79090378,protein_coding,1,38472,chr17_79051906_79090378
Cdc42ep3,17,79333727,79355091,protein_coding,-1,21364,chr17_79333727_79355091
Rmdn2,17,79611863,79693192,protein_coding,1,81329,chr17_79611863_79693192
Cyp1b1,17,79701537,79715061,protein_coding,-1,13524,chr17_79701537_79715061
Atl2,17,79848390,79896123,protein_coding,-1,47733,chr17_79848390_79896123
Hnrnpll,17,80029487,80062334,protein_coding,-1,32847,chr17_80029487_80062334
Galm,17,80127471,80185101,protein_coding,1,57630,chr17_80127471_80185101
Srsf7,17,80200080,80207307,protein_coding,-1,7227,chr17_80200080_80207307
Ttc39d,17,80207460,80217936,protein_coding,1,10476,chr17_80207460_80217936
Gemin6,17,80224441,80228497,protein_coding,1,4056,chr17_80224441_80228497
Dhx57,17,80238309,80290476,protein_coding,-1,52167,chr17_80238309_80290476
Morn2,17,80290203,80297476,protein_coding,1,7273,chr17_80290203_80297476
Arhgef33,17,80307407,80400081,protein_coding,1,92674,chr17_80307407_80400081
Gm10190,17,80373218,80373541,protein_coding,-1,323,chr17_80373218_80373541
Sos1,17,80393751,80480453,protein_coding,-1,86702,chr17_80393751_80480453
Cdkl4,17,80523550,80577813,protein_coding,-1,54263,chr17_80523550_80577813
Map4k3,17,80580512,80728485,protein_coding,-1,147973,chr17_80580512_80728485
C230072F16Rik,17,80896793,80933045,lincRNA,1,36252,chr17_80896793_80933045
Tmem178,17,80944632,81001816,protein_coding,1,57184,chr17_80944632_81001816
Thumpd2,17,81026332,81065082,protein_coding,-1,38750,chr17_81026332_81065082
Slc8a1,17,81373105,81738377,protein_coding,-1,365272,chr17_81373105_81738377
Gm11096,17,81441763,81441923,protein_coding,1,160,chr17_81441763_81441923
Pkdcc,17,83215292,83225070,protein_coding,1,9778,chr17_83215292_83225070
Eml4,17,83350931,83480361,protein_coding,1,129430,chr17_83350931_83480361
Cox7a2l,17,83501918,83517330,protein_coding,-1,15412,chr17_83501918_83517330
Kcng3,17,83585957,83631895,protein_coding,-1,45938,chr17_83585957_83631895
Mta3,17,83706163,83821516,protein_coding,1,115353,chr17_83706163_83821516
Haao,17,83831156,83847963,protein_coding,-1,16807,chr17_83831156_83847963
C430042M11Rik,17,83851675,83854418,lincRNA,-1,2743,chr17_83851675_83854418
Zfp36l2,17,84183931,84187947,protein_coding,-1,4016,chr17_84183931_84187947
Thada,17,84190076,84466205,protein_coding,-1,276129,chr17_84190076_84466205
Plekhh2,17,84511895,84622138,protein_coding,1,110243,chr17_84511895_84622138
Dync2li1,17,84626496,84655588,protein_coding,1,29092,chr17_84626496_84655588
Abcg5,17,84658234,84683011,protein_coding,-1,24777,chr17_84658234_84683011
Abcg8,17,84676302,84700333,protein_coding,1,24031,chr17_84676302_84700333
Lrpprc,17,84705247,84790789,protein_coding,-1,85542,chr17_84705247_84790789
1110020A21Rik,17,84917182,84957710,bidirectional_promoter_lncRNA,-1,40528,chr17_84917182_84957710
Ppm1b,17,84956741,85023991,protein_coding,1,67250,chr17_84956741_85023991
Slc3a1,17,85028376,85064236,protein_coding,1,35860,chr17_85028376_85064236
Prepl,17,85063470,85090241,protein_coding,-1,26771,chr17_85063470_85090241
Camkmt,17,85090552,85458588,protein_coding,1,368036,chr17_85090552_85458588
Six3,17,85613608,85629302,protein_coding,1,15694,chr17_85613608_85629302
Six2,17,85684277,85688274,protein_coding,-1,3997,chr17_85684277_85688274
Gm29418,17,85796218,85824044,lincRNA,-1,27826,chr17_85796218_85824044
Srbd1,17,85984665,86145175,protein_coding,-1,160510,chr17_85984665_86145175
Prkce,17,86167785,86657919,protein_coding,1,490134,chr17_86167785_86657919
2010106C02Rik,17,86285164,86287178,antisense,-1,2014,chr17_86285164_86287178
Gm10309,17,86497732,86505232,protein_coding,-1,7500,chr17_86497732_86505232
Epas1,17,86753700,86833410,protein_coding,1,79710,chr17_86753700_86833410
Tmem247,17,86917348,86922374,protein_coding,1,5026,chr17_86917348_86922374
Atp6v1e2,17,86944109,86947897,protein_coding,-1,3788,chr17_86944109_86947897
Rhoq,17,86963082,87000069,protein_coding,1,36987,chr17_86963082_87000069
Pigf,17,86997256,87025406,protein_coding,-1,28150,chr17_86997256_87025406
Cript,17,87025550,87035810,protein_coding,1,10260,chr17_87025550_87035810
Socs5,17,87107679,87137839,protein_coding,1,30160,chr17_87107679_87137839
Mcfd2,17,87254443,87265935,protein_coding,-1,11492,chr17_87254443_87265935
4833418N02Rik,17,87274886,87282814,processed_transcript,-1,7928,chr17_87274886_87282814
Ttc7,17,87282886,87381769,protein_coding,1,98883,chr17_87282886_87381769
Gm15978,17,87329764,87332052,antisense,-1,2288,chr17_87329764_87332052
0610012D04Rik,17,87362239,87364462,antisense,-1,2223,chr17_87362239_87364462
Stpg4,17,87389571,87427741,protein_coding,-1,38170,chr17_87389571_87427741
Calm2,17,87433412,87446935,protein_coding,-1,13523,chr17_87433412_87446935
Gm28676,17,87490748,87502616,lincRNA,1,11868,chr17_87490748_87502616
Epcam,17,87635979,87651129,protein_coding,1,15150,chr17_87635979_87651129
Msh2,17,87672330,87723713,protein_coding,1,51383,chr17_87672330_87723713
Kcnk12,17,87745801,87797994,protein_coding,-1,52193,chr17_87745801_87797994
Rpl36-ps4,17,87920977,87921393,protein_coding,1,416,chr17_87920977_87921393
Msh6,17,87975062,87990892,protein_coding,1,15830,chr17_87975062_87990892
Fbxo11,17,87990859,88065291,protein_coding,-1,74432,chr17_87990859_88065291
Gm26612,17,88146084,88159761,lincRNA,-1,13677,chr17_88146084_88159761
Foxn2,17,88440711,88490533,protein_coding,1,49822,chr17_88440711_88490533
Ppp1r21,17,88530118,88588367,protein_coding,1,58249,chr17_88530118_88588367
Ston1,17,88597684,88662586,protein_coding,1,64902,chr17_88597684_88662586
Gtf2a1l,17,88668660,88715152,protein_coding,1,46492,chr17_88668660_88715152
Lhcgr,17,88716481,88791990,protein_coding,-1,75509,chr17_88716481_88791990
Fshr,17,88984952,89200675,protein_coding,-1,215723,chr17_88984952_89200675
Gm10184,17,89908462,89910449,protein_coding,-1,1987,chr17_89908462_89910449
Nrxn1,17,90033631,91093071,protein_coding,-1,1059440,chr17_90033631_91093071
Gm10308,17,91088493,91089391,3prime_overlapping_ncRNA,1,898,chr17_91088493_91089391
Gm6741,17,91236811,91237557,processed_pseudogene,1,746,chr17_91236811_91237557
Gm15404,17,91557127,91591927,lincRNA,1,34800,chr17_91557127_91591927
Adcyap1,17,93199017,93206537,protein_coding,1,7520,chr17_93199017_93206537
Mettl4,17,94722590,94750019,protein_coding,-1,27429,chr17_94722590_94750019
Gm1976,17,94759944,94834799,processed_transcript,-1,74855,chr17_94759944_94834799
Gm20939,17,94864918,94878321,lincRNA,1,13403,chr17_94864918_94878321
Zfy1,Y,725128,797409,protein_coding,-1,72281,chrY_725128_797409
Gm28588,Y,841783,847750,antisense,-1,5967,chrY_841783_847750
Kdm5d,Y,897788,956786,protein_coding,1,58998,chrY_897788_956786
Eif2s3y,Y,1010543,1028847,protein_coding,1,18304,chrY_1010543_1028847
Uty,Y,1096861,1245759,protein_coding,-1,148898,chrY_1096861_1245759
Ddx3y,Y,1260771,1286629,protein_coding,-1,25858,chrY_1260771_1286629
Usp9y,Y,1298961,1459782,protein_coding,-1,160821,chrY_1298961_1459782
Zfy2,Y,2106015,2170409,protein_coding,-1,64394,chrY_2106015_2170409
Gm10256,Y,2830699,2873492,protein_coding,1,42793,chrY_2830699_2873492
Gm21693,Y,3326750,3345329,protein_coding,-1,18579,chrY_3326750_3345329
Gm21704,Y,3367147,3410167,protein_coding,-1,43020,chrY_3367147_3410167
Gm29193,Y,6220975,6246362,lincRNA,1,25387,chrY_6220975_6246362
Gm28919,Y,6583546,6615511,protein_coding,1,31965,chrY_6583546_6615511
Gm28998,Y,7253787,7280017,protein_coding,1,26230,chrY_7253787_7280017
Gm28576,Y,7722941,7749195,protein_coding,1,26254,chrY_7722941_7749195
Gm29554,Y,12273932,12306702,protein_coding,1,32770,chrY_12273932_12306702
Gm21454,Y,13252442,13378804,protein_coding,1,126362,chrY_13252442_13378804
Gm20831,Y,17874741,17967603,protein_coding,1,92862,chrY_17874741_17967603
Gm21094,Y,32588415,32620443,protein_coding,-1,32028,chrY_32588415_32620443
Gm20838,Y,33511116,33543164,protein_coding,-1,32048,chrY_33511116_33543164
Gm28595,Y,40104656,40112547,lincRNA,1,7891,chrY_40104656_40112547
Gm21865,Y,40290790,40316903,protein_coding,-1,26113,chrY_40290790_40316903
Gm29433,Y,40367506,40372751,lincRNA,1,5245,chrY_40367506_40372751
Gm21739,Y,44232123,44264444,protein_coding,-1,32321,chrY_44232123_44264444
Gm28887,Y,44818410,44827383,lincRNA,-1,8973,chrY_44818410_44827383
Gm29221,Y,56420276,56429767,lincRNA,1,9491,chrY_56420276_56429767
Gm28709,Y,57343729,57354175,lincRNA,-1,10446,chrY_57343729_57354175
Gm28961,Y,57705697,57731932,protein_coding,1,26235,chrY_57705697_57731932
Gm28891,Y,60241202,60273250,protein_coding,1,32048,chrY_60241202_60273250
Gm29206,Y,61556222,61583931,lincRNA,-1,27709,chrY_61556222_61583931
Gm29343,Y,61789649,61815122,lincRNA,-1,25473,chrY_61789649_61815122
Gm29209,Y,62874899,62885362,lincRNA,-1,10463,chrY_62874899_62885362
Gm29060,Y,63680536,63691008,lincRNA,-1,10472,chrY_63680536_63691008
Gm28137,Y,66079219,66138693,lincRNA;lncRNA,1,59474,chrY_66079219_66138693
Gm29380,Y,66551277,66558067,lincRNA,-1,6790,chrY_66551277_66558067
Gm28612,Y,67150595,67156992,lincRNA,-1,6397,chrY_67150595_67156992
Gm29082,Y,67675333,67685792,lincRNA,1,10459,chrY_67675333_67685792
Gm29644,Y,70271306,70303343,protein_coding,-1,32037,chrY_70271306_70303343
Gm20888,Y,70441882,70468158,protein_coding,1,26276,chrY_70441882_70468158
Gm28482,Y,71626238,71636635,lincRNA,-1,10397,chrY_71626238_71636635
Gm20843,Y,72220863,72247118,protein_coding,-1,26255,chrY_72220863_72247118
Gm29110,Y,74470531,74496958,protein_coding,1,26427,chrY_74470531_74496958
Gm28702,Y,77476817,77481943,lincRNA,-1,5126,chrY_77476817_77481943
Gm21650,Y,77692808,77719038,protein_coding,1,26230,chrY_77692808_77719038
Gm29566,Y,78147088,78157505,lincRNA,-1,10417,chrY_78147088_78157505
Gm28664,Y,78356809,78367279,lincRNA,-1,10470,chrY_78356809_78367279
Gm21317,Y,82225227,82251419,protein_coding,1,26192,chrY_82225227_82251419
Gm21095,Y,84097279,84123494,protein_coding,1,26215,chrY_84097279_84123494
Gm29090,Y,85661766,85672245,lincRNA,-1,10479,chrY_85661766_85672245
Gm28103,Y,87987924,87994644,lincRNA,-1,6720,chrY_87987924_87994644
Gm21996,Y,89713424,89745532,protein_coding,-1,32108,chrY_89713424_89745532
Gm28930,Y,89927120,89935013,lincRNA,-1,7893,chrY_89927120_89935013
Gm47283,Y,90784738,90816465,lincRNA,1,31727,chrY_90784738_90816465
Crem,18,3266048,3337748,protein_coding,-1,71700,chr18_3266048_3337748
Gm6225,18,3336680,3366863,processed_transcript,1,30183,chr18_3336680_3366863
Cul2,18,3382988,3436377,protein_coding,1,53389,chr18_3382988_3436377
Bambi,18,3507923,3516404,protein_coding,1,8481,chr18_3507923_3516404
Lyzl1,18,4165832,4182232,protein_coding,1,16400,chr18_4165832_4182232
Map3k8,18,4331327,4353015,protein_coding,-1,21688,chr18_4331327_4353015
Gm26865,18,4373669,4379985,antisense,-1,6316,chr18_4373669_4379985
Mtpap,18,4375592,4397330,protein_coding,1,21738,chr18_4375592_4397330
Jcad,18,4634878,4682869,protein_coding,1,47991,chr18_4634878_4682869
Gm10556,18,4812486,4850959,lincRNA,1,38473,chr18_4812486_4850959
Svil,18,4920540,5119299,protein_coding,1,198759,chr18_4920540_5119299
Gm26682,18,5162839,5165731,lincRNA,-1,2892,chr18_5162839_5165731
Zfp438,18,5210029,5334807,protein_coding,-1,124778,chr18_5210029_5334807
Zeb1,18,5591860,5775467,protein_coding,1,183607,chr18_5591860_5775467
Arhgap12,18,6024427,6136098,protein_coding,-1,111671,chr18_6024427_6136098
Kif5b,18,6201002,6242174,protein_coding,-1,41172,chr18_6201002_6242174
Gm17036,18,6213913,6227324,antisense,1,13411,chr18_6213913_6227324
Rpl27-ps3,18,6332632,6333042,processed_pseudogene,1,410,chr18_6332632_6333042
Epc1,18,6435951,6516108,protein_coding,-1,80157,chr18_6435951_6516108
Gm28529,18,6490143,6496962,antisense,1,6819,chr18_6490143_6496962
4921524L21Rik,18,6603629,6638970,protein_coding,1,35341,chr18_6603629_6638970
Rab18,18,6733905,6794429,protein_coding,1,60524,chr18_6733905_6794429
Mkx,18,6934518,7004780,protein_coding,-1,70262,chr18_6934518_7004780
Armc4,18,7088209,7297936,protein_coding,-1,209727,chr18_7088209_7297936
Mpp7,18,7347959,7626866,protein_coding,-1,278907,chr18_7347959_7626866
Wac,18,7868832,7929028,protein_coding,1,60196,chr18_7868832_7929028
Gm5819,18,8694099,8694537,processed_pseudogene,1,438,chr18_8694099_8694537
Fzd8,18,9212163,9218136,protein_coding,1,5973,chr18_9212163_9218136
Gjd4,18,9278607,9282809,protein_coding,-1,4202,chr18_9278607_9282809
Ccny,18,9312304,9450154,protein_coding,-1,137850,chr18_9312304_9450154
Colec12,18,9707595,9882644,protein_coding,1,175049,chr18_9707595_9882644
Gm17430,18,9726205,9726670,processed_pseudogene,-1,465,chr18_9726205_9726670
Thoc1,18,9957906,9995489,protein_coding,1,37583,chr18_9957906_9995489
Usp14,18,9993066,10045119,protein_coding,-1,52053,chr18_9993066_10045119
Rock1,18,10064401,10182045,protein_coding,-1,117644,chr18_10064401_10182045
Greb1l,18,10325177,10562940,protein_coding,1,237763,chr18_10325177_10562940
Esco1,18,10566507,10610352,protein_coding,-1,43845,chr18_10566507_10610352
Snrpd1,18,10617775,10642079,protein_coding,1,24304,chr18_10617775_10642079
Abhd3,18,10642092,10706771,protein_coding,-1,64679,chr18_10642092_10706771
4930563E18Rik,18,10706860,10711832,bidirectional_promoter_lncRNA,1,4972,chr18_10706860_10711832
Mib1,18,10725548,10818704,protein_coding,1,93156,chr18_10725548_10818704
Mir133a-1hg,18,10781723,10785883,antisense,-1,4160,chr18_10781723_10785883
Gata6,18,11052064,11085635,protein_coding,1,33571,chr18_11052064_11085635
Rbbp8,18,11633276,11745221,protein_coding,1,111945,chr18_11633276_11745221
Gm6277,18,11820671,11840869,antisense,-1,20198,chr18_11820671_11840869
Cables1,18,11839220,11945630,protein_coding,1,106410,chr18_11839220_11945630
Tmem241,18,11964450,12121537,protein_coding,-1,157087,chr18_11964450_12121537
Riok3,18,12128741,12157387,protein_coding,1,28646,chr18_12128741_12157387
Npc1,18,12189692,12236400,protein_coding,-1,46708,chr18_12189692_12236400
Gm15956,18,12193768,12198675,antisense,1,4907,chr18_12193768_12198675
Ankrd29,18,12252362,12305797,protein_coding,-1,53435,chr18_12252362_12305797
Lama3,18,12333819,12583013,protein_coding,1,249194,chr18_12333819_12583013
Gm29200,18,12501190,12504426,antisense,-1,3236,chr18_12501190_12504426
Ttc39c,18,12599896,12738863,protein_coding,1,138967,chr18_12599896_12738863
Cabyr,18,12740322,12755260,protein_coding,1,14938,chr18_12740322_12755260
Osbpl1a,18,12755314,12941841,protein_coding,-1,186527,chr18_12755314_12941841
Impact,18,12955852,12992950,protein_coding,1,37098,chr18_12955852_12992950
Hrh4,18,13006990,13022882,protein_coding,1,15892,chr18_13006990_13022882
Zfp521,18,13687013,13972787,protein_coding,-1,285774,chr18_13687013_13972787
Ss18,18,14624198,14682914,protein_coding,-1,58716,chr18_14624198_14682914
Psma8,18,14706151,14762301,protein_coding,1,56150,chr18_14706151_14762301
Taf4b,18,14783245,14900359,protein_coding,1,117114,chr18_14783245_14900359
Kctd1,18,14968685,15151446,protein_coding,-1,182761,chr18_14968685_15151446
Aqp4,18,15389496,15410982,protein_coding,-1,21486,chr18_15389496_15410982
Chst9,18,15451924,15760157,protein_coding,-1,308233,chr18_15451924_15760157
Gm10036,18,15832794,15833327,processed_pseudogene,1,533,chr18_15832794_15833327
Cdh2,18,16588877,16809246,protein_coding,-1,220369,chr18_16588877_16809246
Gm15485,18,16728733,16729678,antisense,1,945,chr18_16728733_16729678
Gm15328,18,16815721,16822783,lincRNA,1,7062,chr18_16815721_16822783
1700001G01Rik,18,17019051,17137559,lincRNA,1,118508,chr18_17019051_17137559
Dsc3,18,19960930,20002351,protein_coding,-1,41421,chr18_19960930_20002351
Dsc2,18,20030633,20059554,protein_coding,-1,28921,chr18_20030633_20059554
Dsc1,18,20084184,20114871,protein_coding,-1,30687,chr18_20084184_20114871
Dsg1c,18,20247340,20285031,protein_coding,1,37691,chr18_20247340_20285031
Dsg1a,18,20310811,20343350,protein_coding,1,32539,chr18_20310811_20343350
Dsg1b,18,20376729,20410196,protein_coding,1,33467,chr18_20376729_20410196
Dsg4,18,20436175,20471821,protein_coding,1,35646,chr18_20436175_20471821
Dsg3,18,20510274,20547459,protein_coding,1,37185,chr18_20510274_20547459
Dsg2,18,20558074,20604521,protein_coding,1,46447,chr18_20558074_20604521
Gm16090,18,20597964,20665260,antisense,-1,67296,chr18_20597964_20665260
Ttr,18,20665280,20674321,protein_coding,1,9041,chr18_20665280_20674321
Gm10269,18,20682594,20682963,processed_pseudogene,-1,369,chr18_20682594_20682963
B4galt6,18,20684599,20746404,protein_coding,-1,61805,chr18_20684599_20746404
Trappc8,18,20817223,20896093,protein_coding,-1,78870,chr18_20817223_20896093
Rnf125,18,20944625,20983862,protein_coding,1,39237,chr18_20944625_20983862
Rnf138,18,21001341,21028224,protein_coding,1,26883,chr18_21001341_21028224
Mep1b,18,21061923,21100199,protein_coding,1,38276,chr18_21061923_21100199
Garem1,18,21127201,21300138,protein_coding,-1,172937,chr18_21127201_21300138
Klhl14,18,21550377,21654718,protein_coding,-1,104341,chr18_21550377_21654718
4930426D05Rik,18,21651448,21656105,antisense,1,4657,chr18_21651448_21656105
Ccdc178,18,21810893,22171442,protein_coding,-1,360549,chr18_21810893_22171442
Asxl3,18,22344246,22530227,protein_coding,1,185981,chr18_22344246_22530227
Nol4,18,22693181,23041653,protein_coding,-1,348472,chr18_22693181_23041653
Dtna,18,23415135,23659715,protein_coding,1,244580,chr18_23415135_23659715
Gm47898,18,23645326,23651837,antisense,-1,6511,chr18_23645326_23651837
Gm15972,18,23750447,23752305,antisense,-1,1858,chr18_23750447_23752305
Mapre2,18,23752333,23893861,protein_coding,1,141528,chr18_23752333_23893861
Zfp397,18,23954692,23964673,protein_coding,1,9981,chr18_23954692_23964673
Zfp35,18,23989632,24005376,protein_coding,1,15744,chr18_23989632_24005376
Zfp24,18,24009702,24020810,protein_coding,-1,11108,chr18_24009702_24020810
Ino80c,18,24104757,24121953,protein_coding,-1,17196,chr18_24104757_24121953
